revenue|sales|city
1492847|4|Cambridge
1044063|3|Durham
1044084|1|Durham
595308|3|Oxford
595309|3|Oxford
1044106|1|Durham
146542|1|London
1492911|4|Cambridge
595353|3|Oxford
146623|3|London
1493002|2|Cambridge
595435|3|Oxford
1044236|4|Durham
1044237|1|Durham
595469|2|Oxford
1044255|2|Durham
1044276|3|Durham
595491|2|Oxford
1044317|3|Durham
146754|3|London
146758|3|London
1044332|3|Durham
1493126|3|Cambridge
1493137|3|Cambridge
146807|4|London
1044388|4|Durham
1493175|3|Cambridge
1044399|2|Durham
146830|3|London
1044403|4|Durham
146832|3|London
1044409|4|Durham
146851|4|London
1044433|3|Durham
1493231|3|Cambridge
595684|3|Oxford
1044482|2|Durham
146913|2|London
595715|3|Oxford
1044540|4|Durham
146972|3|London
595768|3|Oxford
1493351|3|Cambridge
595781|3|Oxford
1044571|4|Durham
147011|3|London
1493375|4|Cambridge
1493377|3|Cambridge
147028|3|London
595831|3|Oxford
1044624|4|Durham
595865|2|Oxford
1493439|4|Cambridge
1044662|3|Durham
1044673|3|Durham
147123|3|London
147129|3|London
595931|3|Oxford
1044720|4|Durham
147151|3|London
147154|3|London
1493525|3|Cambridge
1044784|1|Durham
1044787|2|Durham
1044809|3|Durham
1493597|3|Cambridge
1044811|3|Durham
147254|2|London
147266|2|London
596065|3|Oxford
1044896|1|Durham
596112|4|Oxford
1044916|3|Durham
596132|3|Oxford
1493712|1|Cambridge
1044928|3|Durham
147357|3|London
1493718|2|Cambridge
147367|1|London
1493726|4|Cambridge
1044961|4|Durham
596191|2|Oxford
1044990|3|Durham
147428|3|London
1045017|3|Durham
1045018|3|Durham
1045021|3|Durham
1045028|3|Durham
1045058|3|Durham
1493844|1|Cambridge
1045060|1|Durham
1045066|2|Durham
1493854|4|Cambridge
147520|4|London
1493879|3|Cambridge
1045123|3|Durham
1493911|3|Cambridge
596354|3|Oxford
596360|3|Oxford
596378|1|Oxford
596388|3|Oxford
1493997|3|Cambridge
1045216|3|Durham
1494023|3|Cambridge
147674|2|London
1494035|2|Cambridge
147680|3|London
1494046|3|Cambridge
147712|3|London
147718|2|London
147728|4|London
147734|4|London
1494107|3|Cambridge
1494111|2|Cambridge
1494118|3|Cambridge
596564|3|Oxford
596567|3|Oxford
147781|1|London
147800|4|London
1494158|3|Cambridge
1045382|2|Durham
596601|4|Oxford
1045390|3|Durham
1494178|3|Cambridge
1494180|2|Cambridge
147826|3|London
1494196|3|Cambridge
1494197|3|Cambridge
147885|4|London
147889|3|London
147901|2|London
1045476|3|Durham
147922|3|London
147932|2|London
1494302|3|Cambridge
1494314|3|Cambridge
596745|1|Oxford
147998|2|London
1045583|4|Durham
148014|3|London
596808|3|Oxford
1045596|3|Durham
596824|2|Oxford
1494402|1|Cambridge
1045616|3|Durham
1494403|3|Cambridge
1045619|3|Durham
596842|3|Oxford
1045651|4|Durham
596876|2|Oxford
148091|3|London
1045664|4|Durham
1045665|2|Durham
1045698|2|Durham
1494500|2|Cambridge
1045715|1|Durham
1494506|3|Cambridge
1494507|1|Cambridge
148169|3|London
1045745|4|Durham
148199|4|London
597014|3|Oxford
148231|3|London
1494602|3|Cambridge
148249|4|London
1494624|3|Cambridge
148273|1|London
597065|3|Oxford
1045868|1|Durham
148325|2|London
148345|3|London
148346|2|London
1045922|1|Durham
1494740|3|Cambridge
597194|3|Oxford
148430|3|London
597227|1|Oxford
1046024|2|Durham
1494820|2|Cambridge
597251|3|Oxford
597262|2|Oxford
1046050|2|Durham
597297|4|Oxford
1046109|3|Durham
1046125|3|Durham
1046130|3|Durham
148580|4|London
597377|1|Oxford
148598|1|London
597391|3|Oxford
1046178|3|Durham
597399|2|Oxford
1495040|3|Cambridge
597469|3|Oxford
148689|1|London
1046296|4|Durham
597512|3|Oxford
148728|2|London
1495091|3|Cambridge
1495124|2|Cambridge
1495127|1|Cambridge
1046347|3|Durham
148792|4|London
597581|4|Oxford
1495174|1|Cambridge
148820|3|London
597607|4|Oxford
597611|1|Oxford
1046417|3|Durham
1495242|3|Cambridge
597679|4|Oxford
1495261|2|Cambridge
148911|2|London
148915|3|London
1495275|1|Cambridge
148923|1|London
148946|1|London
597740|1|Oxford
1046531|3|Durham
148966|4|London
597759|2|Oxford
1495333|3|Cambridge
149004|2|London
1495364|3|Cambridge
1495372|4|Cambridge
597811|3|Oxford
149037|4|London
149040|3|London
597829|2|Oxford
1495403|4|Cambridge
149068|4|London
149092|1|London
149102|3|London
1495474|4|Cambridge
1495481|2|Cambridge
149125|3|London
1046698|4|Durham
597917|4|Oxford
149131|3|London
597948|3|Oxford
1495521|1|Cambridge
149185|3|London
1495544|3|Cambridge
149253|2|London
149263|1|London
598052|4|Oxford
1046841|3|Durham
598065|2|Oxford
149284|4|London
1495644|3|Cambridge
1495656|3|Cambridge
1495668|3|Cambridge
1495669|4|Cambridge
1046884|1|Durham
598112|2|Oxford
1046907|3|Durham
149336|3|London
1046926|4|Durham
598168|3|Oxford
149385|4|London
598183|3|Oxford
1495790|3|Cambridge
1495793|1|Cambridge
1047025|3|Durham
149480|3|London
598268|3|Oxford
1047055|3|Durham
149485|2|London
1495868|3|Cambridge
1495873|3|Cambridge
149547|3|London
149549|2|London
598337|4|Oxford
1047132|1|Durham
598369|4|Oxford
598406|3|Oxford
598414|4|Oxford
1047207|3|Durham
149640|3|London
149648|4|London
149650|1|London
598440|2|Oxford
1496018|3|Cambridge
1047241|3|Durham
598456|2|Oxford
598459|1|Oxford
598474|3|Oxford
598503|3|Oxford
1496093|4|Cambridge
149755|2|London
149759|2|London
598550|2|Oxford
1496132|4|Cambridge
1496156|3|Cambridge
1496164|3|Cambridge
1047380|3|Durham
598603|3|Oxford
1496193|4|Cambridge
149851|2|London
1047440|2|Durham
149879|2|London
1047457|3|Durham
598679|3|Oxford
598684|3|Oxford
598687|3|Oxford
149903|3|London
1047477|1|Durham
598695|3|Oxford
1496269|3|Cambridge
1047484|4|Durham
1047492|3|Durham
149926|3|London
149927|2|London
598715|1|Oxford
149955|3|London
1496313|2|Cambridge
598749|1|Oxford
1496331|3|Cambridge
598764|3|Oxford
598768|4|Oxford
1047558|3|Durham
1047577|4|Durham
150007|2|London
598816|3|Oxford
598822|2|Oxford
150039|3|London
598828|2|Oxford
1496404|3|Cambridge
598837|4|Oxford
598849|2|Oxford
1047655|3|Durham
1047691|4|Durham
598906|1|Oxford
598922|2|Oxford
150143|3|London
150155|3|London
150166|2|London
1496538|1|Cambridge
150180|1|London
1496544|4|Cambridge
1496568|2|Cambridge
1496574|3|Cambridge
599009|2|Oxford
150226|4|London
1496614|3|Cambridge
599047|3|Oxford
599055|2|Oxford
150271|3|London
1047858|3|Durham
1047873|3|Durham
1047878|3|Durham
1496684|3|Cambridge
1047901|3|Durham
1047903|2|Durham
599120|3|Oxford
1047920|3|Durham
599135|2|Oxford
599141|2|Oxford
1047990|1|Durham
150423|2|London
599211|3|Oxford
150433|3|London
150444|1|London
150460|3|London
599260|3|Oxford
1496837|3|Cambridge
150506|2|London
599295|3|Oxford
599310|3|Oxford
150525|2|London
599344|1|Oxford
1496921|4|Cambridge
1048135|3|Durham
1496932|2|Cambridge
150619|3|London
1048207|3|Durham
599430|2|Oxford
599448|4|Oxford
150664|4|London
1048262|4|Durham
1497051|2|Cambridge
1497052|3|Cambridge
1048275|3|Durham
1497071|3|Cambridge
1048291|4|Durham
599533|3|Oxford
599538|1|Oxford
1048336|3|Durham
150803|3|London
1048381|2|Durham
1497169|4|Cambridge
599604|4|Oxford
1048412|3|Durham
599632|3|Oxford
1497205|3|Cambridge
1048454|3|Durham
1048456|3|Durham
1048460|3|Durham
1497247|1|Cambridge
599690|3|Oxford
150922|2|London
599724|3|Oxford
150960|3|London
599748|3|Oxford
1497323|4|Cambridge
150979|4|London
1497343|3|Cambridge
1048561|1|Durham
1048598|4|Durham
1048602|2|Durham
151043|1|London
1497404|3|Cambridge
1497415|4|Cambridge
151059|3|London
1048635|1|Durham
599854|3|Oxford
151075|4|London
1048656|4|Durham
599899|2|Oxford
1048719|2|Durham
1497507|3|Cambridge
1497508|3|Cambridge
151160|3|London
599948|3|Oxford
1497521|2|Cambridge
1048737|3|Durham
1497537|1|Cambridge
151181|3|London
599976|4|Oxford
599981|4|Oxford
1497554|2|Cambridge
599991|3|Oxford
1497565|2|Cambridge
1497586|4|Cambridge
1497592|3|Cambridge
1497605|4|Cambridge
600047|4|Oxford
1497621|3|Cambridge
600063|1|Oxford
1048870|3|Durham
600089|2|Oxford
600105|3|Oxford
151324|1|London
600111|3|Oxford
1048906|4|Durham
151338|3|London
1497709|3|Cambridge
151360|3|London
1497731|3|Cambridge
1497732|3|Cambridge
1048961|3|Durham
1497749|4|Cambridge
600215|3|Oxford
151435|3|London
1049038|2|Durham
151537|2|London
1049120|3|Durham
151549|4|London
1497918|1|Cambridge
1497938|1|Cambridge
1497944|3|Cambridge
600378|3|Oxford
1497953|2|Cambridge
151609|4|London
600415|4|Oxford
1049203|3|Durham
1049216|3|Durham
1498004|2|Cambridge
1498005|4|Cambridge
151647|4|London
1498025|3|Cambridge
600468|3|Oxford
600472|2|Oxford
1498045|4|Cambridge
600488|4|Oxford
1498082|3|Cambridge
151729|2|London
1049309|4|Durham
151752|1|London
1498111|1|Cambridge
1049328|4|Durham
1049371|2|Durham
1498170|3|Cambridge
151813|2|London
1498172|2|Cambridge
151817|3|London
1049390|4|Durham
1049395|3|Durham
1049406|3|Durham
600628|4|Oxford
1049415|4|Durham
151847|4|London
1049423|3|Durham
600648|3|Oxford
1049460|3|Durham
1049469|4|Durham
1049481|1|Durham
1049507|3|Durham
151937|3|London
1498328|2|Cambridge
1049543|4|Durham
1049545|1|Durham
1498332|3|Cambridge
1498339|3|Cambridge
151989|2|London
600801|3|Oxford
600811|2|Oxford
1049605|3|Durham
1498404|4|Cambridge
1498407|2|Cambridge
1049635|3|Durham
1498423|1|Cambridge
1049648|3|Durham
1049654|3|Durham
1049655|3|Durham
600881|2|Oxford
152111|3|London
1498469|3|Cambridge
1498481|4|Cambridge
1049700|2|Durham
1049702|3|Durham
1049723|3|Durham
152199|3|London
1498573|4|Cambridge
601007|3|Oxford
601016|1|Oxford
1049804|3|Durham
601025|3|Oxford
1049819|4|Durham
1498619|2|Cambridge
1498634|4|Cambridge
1049855|3|Durham
152286|3|London
152291|3|London
1498652|1|Cambridge
1498660|4|Cambridge
152313|3|London
1498672|3|Cambridge
601114|4|Oxford
152363|1|London
152366|2|London
601167|3|Oxford
152391|3|London
152392|3|London
1498756|3|Cambridge
152434|3|London
1050033|4|Durham
1050063|4|Durham
152584|3|London
1498956|4|Cambridge
1050204|2|Durham
152662|4|London
1499030|3|Cambridge
152677|3|London
1499035|3|Cambridge
1499038|4|Cambridge
1499046|3|Cambridge
1050261|3|Durham
1050277|3|Durham
1050282|3|Durham
1050290|4|Durham
1050303|3|Durham
1499092|2|Cambridge
1050309|2|Durham
152740|2|London
152749|3|London
601541|3|Oxford
601550|1|Oxford
152767|1|London
152779|3|London
601566|2|Oxford
1499156|4|Cambridge
1050377|2|Durham
152809|3|London
1050397|3|Durham
1499183|3|Cambridge
601618|1|Oxford
1499200|2|Cambridge
601658|3|Oxford
152893|3|London
1050477|3|Durham
1050498|4|Durham
601724|2|Oxford
1050535|3|Durham
1050536|3|Durham
1499325|4|Cambridge
1499339|2|Cambridge
1499353|4|Cambridge
1499354|4|Cambridge
601786|3|Oxford
601824|4|Oxford
1050663|3|Durham
153091|3|London
1499456|2|Cambridge
1499481|1|Cambridge
153129|3|London
1050704|2|Durham
1050712|2|Durham
601939|2|Oxford
153153|1|London
153167|2|London
153174|3|London
1050754|3|Durham
153185|3|London
1050783|3|Durham
153224|3|London
602016|2|Oxford
1050831|1|Durham
602047|4|Oxford
153279|1|London
1050855|4|Durham
153285|2|London
1499647|2|Cambridge
1050871|4|Durham
1499660|3|Cambridge
153328|1|London
1050903|3|Durham
1499702|3|Cambridge
602171|2|Oxford
153387|3|London
153388|2|London
1050960|3|Durham
153401|4|London
1499770|3|Cambridge
1050988|4|Durham
1499782|3|Cambridge
153434|3|London
153441|4|London
1499801|1|Cambridge
1499825|3|Cambridge
1051042|3|Durham
153479|3|London
1051063|4|Durham
153497|4|London
602302|4|Oxford
1499896|3|Cambridge
153541|4|London
153560|4|London
1499919|2|Cambridge
1051175|3|Durham
153624|3|London
1499983|1|Cambridge
1051212|3|Durham
1499999|2|Cambridge
1051224|4|Durham
1500011|2|Cambridge
153712|3|London
602545|2|Oxford
1051338|2|Durham
1051345|4|Durham
602563|1|Oxford
1500140|1|Cambridge
602580|3|Oxford
602595|2|Oxford
153823|3|London
153828|3|London
1051400|3|Durham
1051428|1|Durham
1500218|4|Cambridge
602647|4|Oxford
602652|2|Oxford
1500240|3|Cambridge
153890|4|London
1500249|3|Cambridge
1500260|3|Cambridge
602698|1|Oxford
602700|1|Oxford
602702|3|Oxford
602705|3|Oxford
1500287|3|Cambridge
1051503|4|Durham
1500335|1|Cambridge
153991|2|London
602793|2|Oxford
602813|4|Oxford
1500401|3|Cambridge
602831|2|Oxford
1051625|1|Durham
1051649|3|Durham
154080|3|London
602884|3|Oxford
1500457|4|Cambridge
1051679|3|Durham
1500466|3|Cambridge
154120|3|London
1051729|4|Durham
1051765|3|Durham
154200|3|London
602990|4|Oxford
603009|4|Oxford
154226|1|London
1051800|3|Durham
603018|3|Oxford
1500592|3|Cambridge
154239|2|London
1051826|2|Durham
1500623|4|Cambridge
1051845|3|Durham
1051866|3|Durham
603108|3|Oxford
1500693|2|Cambridge
1500695|3|Cambridge
154341|2|London
154349|4|London
603138|2|Oxford
603153|4|Oxford
1051947|2|Durham
603183|3|Oxford
154400|3|London
154416|4|London
1500790|2|Cambridge
1500794|4|Cambridge
154465|4|London
1500837|4|Cambridge
603294|3|Oxford
1052088|3|Durham
1052089|3|Durham
603317|4|Oxford
603326|4|Oxford
1052114|3|Durham
154545|3|London
1052125|3|Durham
154555|4|London
154581|3|London
603390|3|Oxford
603395|3|Oxford
154617|3|London
154630|3|London
154636|3|London
154637|4|London
1501007|3|Cambridge
154664|3|London
1501031|3|Cambridge
1501032|3|Cambridge
154692|2|London
1501052|3|Cambridge
603491|3|Oxford
154706|4|London
1501074|2|Cambridge
154750|3|London
603539|4|Oxford
1052337|1|Durham
1501144|3|Cambridge
1052379|3|Durham
603620|4|Oxford
1052418|3|Durham
603647|4|Oxford
154870|3|London
154872|3|London
154874|3|London
603695|3|Oxford
603700|3|Oxford
1501284|4|Cambridge
1501303|3|Cambridge
154947|3|London
603739|2|Oxford
1501312|1|Cambridge
1052536|3|Durham
1501324|1|Cambridge
1501328|3|Cambridge
154971|3|London
154982|4|London
1501341|3|Cambridge
154987|4|London
1052561|3|Durham
154992|3|London
155028|4|London
1501398|4|Cambridge
1052619|1|Durham
1501411|4|Cambridge
603839|3|Oxford
155061|3|London
1501435|4|Cambridge
1501436|4|Cambridge
1052653|3|Durham
603879|2|Oxford
1501479|3|Cambridge
1052716|2|Durham
1052723|4|Durham
1501522|4|Cambridge
1052759|2|Durham
1052770|3|Durham
1501559|3|Cambridge
604000|2|Oxford
1501584|4|Cambridge
1501600|3|Cambridge
604047|1|Oxford
1052860|3|Durham
155290|4|London
1052868|1|Durham
1052914|3|Durham
1052942|3|Durham
155381|4|London
155383|2|London
604202|1|Oxford
1053006|3|Durham
604221|3|Oxford
1501796|4|Cambridge
155440|3|London
1501814|4|Cambridge
155466|3|London
604256|3|Oxford
1053043|3|Durham
155484|1|London
604287|3|Oxford
1053074|2|Durham
1501861|4|Cambridge
1053079|3|Durham
604296|4|Oxford
155511|3|London
155525|2|London
604320|3|Oxford
1053108|3|Durham
1501932|3|Cambridge
1053150|3|Durham
1501944|3|Cambridge
155628|3|London
155652|3|London
604454|4|Oxford
155681|2|London
1502039|3|Cambridge
1502048|1|Cambridge
155701|2|London
155709|2|London
604498|4|Oxford
1502091|2|Cambridge
1502099|3|Cambridge
604532|1|Oxford
604547|2|Oxford
1502139|3|Cambridge
604572|2|Oxford
1053360|1|Durham
1502151|4|Cambridge
604583|4|Oxford
604597|4|Oxford
1502180|3|Cambridge
604613|1|Oxford
604616|1|Oxford
1502192|4|Cambridge
1502197|3|Cambridge
1053448|3|Durham
1053507|3|Durham
604733|3|Oxford
1502312|3|Cambridge
604745|3|Oxford
155982|3|London
604787|3|Oxford
604792|3|Oxford
1053594|3|Durham
1053598|3|Durham
1502392|3|Cambridge
1502393|2|Cambridge
1053612|3|Durham
1502421|2|Cambridge
604852|3|Oxford
156108|4|London
156120|3|London
156122|1|London
604923|2|Oxford
1053726|3|Durham
1502524|4|Cambridge
1053743|3|Durham
1053750|4|Durham
1053757|4|Durham
156190|2|London
1502553|3|Cambridge
156207|4|London
156235|3|London
1502593|3|Cambridge
605029|3|Oxford
605032|3|Oxford
605036|1|Oxford
156253|3|London
156258|3|London
1053834|4|Durham
1053845|3|Durham
1053852|2|Durham
156295|2|London
1053871|3|Durham
1502673|1|Cambridge
605108|1|Oxford
605121|2|Oxford
1053919|3|Durham
1053943|4|Durham
1502732|3|Cambridge
156387|3|London
156393|4|London
605184|3|Oxford
1502763|2|Cambridge
605196|3|Oxford
1053997|3|Durham
1054015|3|Durham
1502812|3|Cambridge
605260|1|Oxford
1054054|2|Durham
1054058|3|Durham
1502845|3|Cambridge
1054080|3|Durham
605306|3|Oxford
156537|3|London
1054109|3|Durham
1054119|1|Durham
156550|4|London
1054122|3|Durham
1502912|3|Cambridge
156564|4|London
1054152|3|Durham
1502946|4|Cambridge
1502955|2|Cambridge
605408|3|Oxford
1502986|3|Cambridge
1054213|3|Durham
605428|3|Oxford
605462|1|Oxford
1503040|3|Cambridge
605471|3|Oxford
1503047|2|Cambridge
156691|2|London
1054267|1|Durham
1503059|1|Cambridge
1503062|4|Cambridge
1503071|2|Cambridge
156724|3|London
1503082|2|Cambridge
1054300|3|Durham
156736|3|London
1054317|2|Durham
605537|1|Oxford
1503120|3|Cambridge
156763|3|London
1054390|4|Durham
1054415|4|Durham
1503204|3|Cambridge
156855|4|London
605645|3|Oxford
605656|1|Oxford
1503234|1|Cambridge
1503239|2|Cambridge
1054508|3|Durham
605741|2|Oxford
1503317|1|Cambridge
1503318|3|Cambridge
605762|4|Oxford
1503350|4|Cambridge
1503354|3|Cambridge
157014|2|London
157023|3|London
1054596|3|Durham
1503407|4|Cambridge
1054624|3|Durham
1054658|3|Durham
157098|3|London
605886|2|Oxford
1503462|4|Cambridge
605899|3|Oxford
1503490|2|Cambridge
605932|3|Oxford
1503504|2|Cambridge
605956|4|Oxford
157181|3|London
1503543|3|Cambridge
606009|3|Oxford
1503586|3|Cambridge
1054829|3|Durham
1503624|1|Cambridge
606056|3|Oxford
157312|1|London
157334|2|London
157338|3|London
157362|3|London
1054935|4|Durham
1503724|4|Cambridge
1503740|3|Cambridge
1503756|3|Cambridge
1054976|4|Durham
606192|3|Oxford
1503793|3|Cambridge
1055021|3|Durham
606238|3|Oxford
1503812|3|Cambridge
1503842|1|Cambridge
1503848|2|Cambridge
606277|2|Oxford
1503854|3|Cambridge
157498|2|London
606284|3|Oxford
606294|3|Oxford
606298|3|Oxford
606310|3|Oxford
157526|1|London
1055099|3|Durham
1055106|4|Durham
1503899|3|Cambridge
1055124|3|Durham
1055128|3|Durham
1503916|3|Cambridge
1503929|3|Cambridge
1055148|4|Durham
157581|3|London
1055154|4|Durham
1055155|4|Durham
606397|3|Oxford
1055267|2|Durham
1504064|3|Cambridge
157710|4|London
606506|3|Oxford
1055320|4|Durham
1504114|4|Cambridge
157761|2|London
157786|3|London
1504170|3|Cambridge
157830|3|London
157838|3|London
606631|3|Oxford
157877|3|London
1504250|4|Cambridge
157912|3|London
1504271|4|Cambridge
1055497|3|Durham
157931|2|London
157950|3|London
157953|3|London
157960|2|London
157990|3|London
606785|3|Oxford
1504358|4|Cambridge
158051|3|London
158070|2|London
1055650|3|Durham
158081|2|London
1055655|2|Durham
1055676|4|Durham
158109|3|London
1504483|3|Cambridge
1504486|4|Cambridge
158133|4|London
1504513|2|Cambridge
606965|3|Oxford
1504541|4|Cambridge
1504545|3|Cambridge
606974|3|Oxford
1504550|2|Cambridge
606994|3|Oxford
1504573|3|Cambridge
607004|4|Oxford
1055814|4|Durham
158243|4|London
1504603|3|Cambridge
1055831|3|Durham
1504619|1|Cambridge
1055847|3|Durham
158277|2|London
158309|3|London
158311|3|London
1504674|3|Cambridge
158326|4|London
158358|4|London
1504721|2|Cambridge
1055937|3|Durham
1055971|3|Durham
158405|2|London
607191|3|Oxford
158416|4|London
1504780|2|Cambridge
1056027|3|Durham
1504819|1|Cambridge
1056036|1|Durham
158470|3|London
607301|2|Oxford
607307|3|Oxford
158527|3|London
1504924|3|Cambridge
1504935|3|Cambridge
1056153|4|Durham
158594|3|London
607393|3|Oxford
607398|2|Oxford
158625|3|London
158632|3|London
1056223|4|Durham
1505035|2|Cambridge
1505046|1|Cambridge
158698|3|London
1505060|3|Cambridge
158741|3|London
1505128|2|Cambridge
1505135|4|Cambridge
158780|3|London
1056410|4|Durham
158847|3|London
158858|3|London
158871|2|London
1056443|2|Durham
1505242|2|Cambridge
607677|4|Oxford
1056499|3|Durham
158929|4|London
1056507|2|Durham
1505315|3|Cambridge
607746|2|Oxford
1056536|2|Durham
158981|3|London
1056574|4|Durham
159007|1|London
1056590|3|Durham
1505380|3|Cambridge
159042|3|London
1056616|2|Durham
1056623|3|Durham
1505422|2|Cambridge
159065|1|London
159081|4|London
607871|1|Oxford
1056660|3|Durham
607902|3|Oxford
159135|3|London
159151|2|London
1505512|4|Cambridge
1505518|1|Cambridge
607951|1|Oxford
159166|3|London
607952|2|Oxford
1056757|3|Durham
159193|3|London
608024|3|Oxford
159243|3|London
159251|3|London
159252|1|London
159254|3|London
159259|3|London
608071|1|Oxford
1056886|3|Durham
1056895|3|Durham
1056921|1|Durham
1505709|3|Cambridge
608142|4|Oxford
1056934|3|Durham
1056949|3|Durham
608167|3|Oxford
1505767|2|Cambridge
159430|4|London
1505803|3|Cambridge
608234|3|Oxford
1057021|3|Durham
159471|3|London
1505860|4|Cambridge
1057077|3|Durham
1057078|3|Durham
1505875|3|Cambridge
1057104|1|Durham
1505891|3|Cambridge
1505903|4|Cambridge
159588|3|London
159597|3|London
608394|3|Oxford
1505975|3|Cambridge
608407|3|Oxford
608419|3|Oxford
159645|3|London
1057226|3|Durham
608456|4|Oxford
1057253|2|Durham
1057267|2|Durham
1057300|3|Durham
1506094|3|Cambridge
608525|1|Oxford
1057324|4|Durham
1057330|3|Durham
608596|1|Oxford
1506172|4|Cambridge
1057394|2|Durham
159826|2|London
